Input,Coverage,Assembler,Polisher,Id,Isolet,Organism,Genome-type,Gene-number,Pomoxis-version,Mean-accuracy,Median-accuracy,Mean-deletion,Median-deletion,Mean-insertion,Median-insertion,Mean-idenity,Median-idenity,Isolet-coverage
voltrax--30x-redbean-wtpoa-medaka--04-polished.fasta,30,redbean,wtpoa-medaka,04,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.03,43.98,53.01,inf,41.98,45.23,45.09,50.00,98.968
voltrax--30x-redbean-wtpoa-medaka--04-polished.fasta,30,redbean,wtpoa-medaka,04,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,36.04,43.01,39.26,inf,42.26,43.98,41.47,50.00,97.604
voltrax--30x-redbean-wtpoa-medaka--04-polished.fasta,30,redbean,wtpoa-medaka,04,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,12.32,23.61,14.61,25.45,23.48,40.00,16.78,40.46,33.867
voltrax--30x-redbean-wtpoa-medaka--04-polished.fasta,30,redbean,wtpoa-medaka,04,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,35.42,46.02,39.33,inf,38.26,46.99,46.69,inf,90.494
voltrax--30x-redbean-wtpoa-medaka--04-polished.fasta,30,redbean,wtpoa-medaka,04,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,25.01,45.23,29.86,inf,27.27,50.00,36.02,inf,95.897
voltrax--30x-redbean-wtpoa-medaka--04-polished.fasta,30,redbean,wtpoa-medaka,04,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,11.09,13.19,14.84,16.11,21.40,30.97,13.85,17.59,57.166
voltrax--30x-redbean-wtpoa-medaka--04-polished.fasta,30,redbean,wtpoa-medaka,04,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,38.51,50.00,43.16,inf,43.32,50.00,43.36,inf,84.610
voltrax--30x-redbean-wtpoa-medaka--05-polished.fasta,30,redbean,wtpoa-medaka,05,all,all,all,all,NA,17.98,43.01,21.70,inf,27.91,46.20,21.15,50.00,NA
voltrax--30x-redbean-wtpoa-medaka--05-polished.fasta,30,redbean,wtpoa-medaka,05,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,36.68,43.01,40.22,inf,41.60,45.23,42.97,50.00,99.048
voltrax--30x-redbean-wtpoa-medaka--05-polished.fasta,30,redbean,wtpoa-medaka,05,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,34.51,43.98,36.24,inf,42.30,45.23,42.38,50.00,97.989
voltrax--30x-redbean-wtpoa-medaka--05-polished.fasta,30,redbean,wtpoa-medaka,05,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,11.19,12.77,14.31,14.97,21.20,28.21,14.66,17.46,45.551
voltrax--30x-redbean-wtpoa-medaka--05-polished.fasta,30,redbean,wtpoa-medaka,05,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.81,46.17,41.15,inf,34.22,48.24,36.91,inf,89.837
voltrax--30x-redbean-wtpoa-medaka--05-polished.fasta,30,redbean,wtpoa-medaka,05,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,30.63,46.99,32.34,inf,39.73,50.00,37.57,inf,96.571
voltrax--30x-redbean-wtpoa-medaka--05-polished.fasta,30,redbean,wtpoa-medaka,05,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,11.10,13.30,15.16,15.86,20.99,30.77,13.68,18.93,50.042
voltrax--30x-redbean-wtpoa-medaka--05-polished.fasta,30,redbean,wtpoa-medaka,05,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,42.64,50.00,53.47,inf,44.39,50.00,48.70,inf,98.055
voltrax--30x-redbean-wtpoa-medaka--06-polished.fasta,30,redbean,wtpoa-medaka,06,all,all,all,all,NA,18.01,43.01,21.87,inf,25.66,46.99,21.72,50.00,NA
voltrax--30x-redbean-wtpoa-medaka--06-polished.fasta,30,redbean,wtpoa-medaka,06,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,39.80,42.22,52.06,inf,41.89,45.23,44.73,50.00,99.218
voltrax--30x-redbean-wtpoa-medaka--06-polished.fasta,30,redbean,wtpoa-medaka,06,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,32.53,42.22,35.86,inf,41.59,43.99,36.39,50.00,98.929
voltrax--30x-redbean-wtpoa-medaka--06-polished.fasta,30,redbean,wtpoa-medaka,06,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,11.53,16.09,15.00,18.49,20.51,34.83,14.90,23.78,48.184
voltrax--30x-redbean-wtpoa-medaka--06-polished.fasta,30,redbean,wtpoa-medaka,06,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.28,46.99,40.12,inf,35.28,50.00,37.04,inf,99.668
voltrax--30x-redbean-wtpoa-medaka--06-polished.fasta,30,redbean,wtpoa-medaka,06,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,28.71,46.99,36.17,inf,29.76,50.00,43.29,inf,96.442
voltrax--30x-redbean-wtpoa-medaka--06-polished.fasta,30,redbean,wtpoa-medaka,06,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,11.43,13.59,15.22,16.97,18.74,30.27,15.05,22.42,57.500
voltrax--30x-redbean-wtpoa-medaka--06-polished.fasta,30,redbean,wtpoa-medaka,06,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,38.88,50.00,48.67,inf,44.41,50.00,40.99,inf,97.378
voltrax--30x-redbean-wtpoa-medaka--07-polished.fasta,30,redbean,wtpoa-medaka,07,all,all,all,all,NA,18.02,43.01,21.53,inf,28.21,46.99,21.33,50.00,NA
voltrax--30x-redbean-wtpoa-medaka--07-polished.fasta,30,redbean,wtpoa-medaka,07,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,35.92,42.22,39.51,inf,40.53,45.23,42.57,50.00,99.222
voltrax--30x-redbean-wtpoa-medaka--07-polished.fasta,30,redbean,wtpoa-medaka,07,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,29.53,42.18,33.05,inf,33.46,43.98,37.77,50.00,98.150
voltrax--30x-redbean-wtpoa-medaka--07-polished.fasta,30,redbean,wtpoa-medaka,07,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,12.27,14.57,15.34,16.40,27.55,30.01,15.21,22.74,41.605
voltrax--30x-redbean-wtpoa-medaka--07-polished.fasta,30,redbean,wtpoa-medaka,07,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,44.32,46.99,50.48,inf,48.66,50.00,48.42,50.00,85.921
voltrax--30x-redbean-wtpoa-medaka--07-polished.fasta,30,redbean,wtpoa-medaka,07,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,37.93,45.23,39.42,inf,44.65,50.00,49.09,inf,97.928
voltrax--30x-redbean-wtpoa-medaka--07-polished.fasta,30,redbean,wtpoa-medaka,07,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,10.81,12.62,14.33,15.36,19.79,28.80,14.06,18.16,60.259
voltrax--30x-redbean-wtpoa-medaka--07-polished.fasta,30,redbean,wtpoa-medaka,07,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,44.03,50.00,59.47,inf,44.80,50.00,52.78,inf,97.636
voltrax--30x-redbean-wtpoa-medaka--08-polished.fasta,30,redbean,wtpoa-medaka,08,all,all,all,all,NA,18.02,42.67,21.74,inf,28.85,45.23,21.01,50.00,NA
voltrax--30x-redbean-wtpoa-medaka--08-polished.fasta,30,redbean,wtpoa-medaka,08,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,28.37,43.01,33.22,inf,30.90,45.23,37.81,46.99,99.524
voltrax--30x-redbean-wtpoa-medaka--08-polished.fasta,30,redbean,wtpoa-medaka,08,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,32.24,42.22,35.77,inf,36.81,43.98,39.07,50.00,98.708
voltrax--30x-redbean-wtpoa-medaka--08-polished.fasta,30,redbean,wtpoa-medaka,08,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,10.19,13.69,13.99,14.54,21.61,27.55,12.65,21.90,42.740
voltrax--30x-redbean-wtpoa-medaka--08-polished.fasta,30,redbean,wtpoa-medaka,08,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.59,45.23,40.49,inf,33.92,47.70,37.03,50.01,97.225
voltrax--30x-redbean-wtpoa-medaka--08-polished.fasta,30,redbean,wtpoa-medaka,08,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,28.31,45.23,32.36,inf,31.25,46.99,38.36,50.00,98.016
voltrax--30x-redbean-wtpoa-medaka--08-polished.fasta,30,redbean,wtpoa-medaka,08,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,11.94,14.28,15.03,16.42,26.25,32.06,14.89,19.33,42.771
voltrax--30x-redbean-wtpoa-medaka--08-polished.fasta,30,redbean,wtpoa-medaka,08,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,33.57,46.99,40.45,inf,35.48,50.00,41.76,inf,79.994
voltrax--30x-redbean-wtpoa-medaka--09-polished.fasta,30,redbean,wtpoa-medaka,09,all,all,all,all,NA,18.13,43.98,21.96,inf,26.93,46.99,21.48,50.00,NA
voltrax--30x-redbean-wtpoa-medaka--09-polished.fasta,30,redbean,wtpoa-medaka,09,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,27.01,43.01,49.80,inf,27.11,45.23,44.52,50.00,99.431
voltrax--30x-redbean-wtpoa-medaka--09-polished.fasta,30,redbean,wtpoa-medaka,09,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,32.86,43.98,37.77,inf,42.20,45.23,35.37,50.00,89.841
voltrax--30x-redbean-wtpoa-medaka--09-polished.fasta,30,redbean,wtpoa-medaka,09,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,10.71,12.49,14.05,14.77,19.27,28.41,14.28,23.13,42.662
voltrax--30x-redbean-wtpoa-medaka--09-polished.fasta,30,redbean,wtpoa-medaka,09,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,30.53,46.99,35.38,inf,35.06,50.00,35.48,inf,98.963
voltrax--30x-redbean-wtpoa-medaka--09-polished.fasta,30,redbean,wtpoa-medaka,09,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,32.97,46.99,35.19,inf,39.17,50.00,40.95,inf,96.122
voltrax--30x-redbean-wtpoa-medaka--09-polished.fasta,30,redbean,wtpoa-medaka,09,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,11.72,15.95,15.48,18.01,24.11,34.63,14.24,24.80,47.648
voltrax--30x-redbean-wtpoa-medaka--09-polished.fasta,30,redbean,wtpoa-medaka,09,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,28.06,50.00,57.26,inf,28.08,inf,51.96,inf,98.083
voltrax--30x-redbean-wtpoa-medaka--10-polished.fasta,30,redbean,wtpoa-medaka,10,all,all,all,all,NA,17.55,43.01,21.38,inf,26.96,45.60,20.74,50.00,NA
voltrax--30x-redbean-wtpoa-medaka--10-polished.fasta,30,redbean,wtpoa-medaka,10,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,28.15,45.23,48.06,inf,28.35,45.23,42.83,50.00,98.117
voltrax--30x-redbean-wtpoa-medaka--10-polished.fasta,30,redbean,wtpoa-medaka,10,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,32.02,43.01,34.15,inf,39.44,43.98,38.85,50.00,96.775
voltrax--30x-redbean-wtpoa-medaka--10-polished.fasta,30,redbean,wtpoa-medaka,10,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,10.10,12.28,13.53,14.37,19.37,27.49,13.29,19.65,34.631
voltrax--30x-redbean-wtpoa-medaka--10-polished.fasta,30,redbean,wtpoa-medaka,10,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,35.04,45.23,39.44,inf,38.57,50.00,42.16,53.01,90.129
voltrax--30x-redbean-wtpoa-medaka--10-polished.fasta,30,redbean,wtpoa-medaka,10,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,32.53,45.23,34.37,inf,39.42,50.00,41.03,inf,97.018
voltrax--30x-redbean-wtpoa-medaka--10-polished.fasta,30,redbean,wtpoa-medaka,10,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,11.05,12.27,14.80,15.20,21.41,30.24,13.79,18.73,58.246
voltrax--30x-redbean-wtpoa-medaka--10-polished.fasta,30,redbean,wtpoa-medaka,10,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,36.21,50.00,38.46,inf,43.94,53.01,42.47,inf,97.485
voltrax--30x-redbean-wtpoa-medaka--11-polished.fasta,30,redbean,wtpoa-medaka,11,all,all,all,all,NA,18.08,43.98,21.55,inf,30.70,46.99,21.06,50.00,NA
voltrax--30x-redbean-wtpoa-medaka--11-polished.fasta,30,redbean,wtpoa-medaka,11,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,30.83,43.01,48.23,inf,31.07,45.23,45.33,46.99,98.701
voltrax--30x-redbean-wtpoa-medaka--11-polished.fasta,30,redbean,wtpoa-medaka,11,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,38.12,43.01,42.01,inf,44.21,45.23,42.73,50.00,98.269
voltrax--30x-redbean-wtpoa-medaka--11-polished.fasta,30,redbean,wtpoa-medaka,11,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,10.46,12.37,13.66,16.02,23.97,29.41,13.25,21.21,38.091
voltrax--30x-redbean-wtpoa-medaka--11-polished.fasta,30,redbean,wtpoa-medaka,11,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.88,46.76,50.92,inf,35.07,48.24,37.07,inf,90.862
voltrax--30x-redbean-wtpoa-medaka--11-polished.fasta,30,redbean,wtpoa-medaka,11,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,38.05,45.23,40.10,inf,44.74,50.00,45.97,inf,97.709
voltrax--30x-redbean-wtpoa-medaka--11-polished.fasta,30,redbean,wtpoa-medaka,11,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,11.75,13.54,15.07,17.55,25.18,31.38,14.54,19.97,57.753
voltrax--30x-redbean-wtpoa-medaka--11-polished.fasta,30,redbean,wtpoa-medaka,11,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,45.99,48.24,56.54,inf,49.13,53.01,49.69,inf,99.414
voltrax--30x-redbean-wtpoa-medaka--12-polished.fasta,30,redbean,wtpoa-medaka,12,all,all,all,all,NA,17.51,42.69,21.11,inf,28.91,46.99,20.52,50.00,NA
voltrax--30x-redbean-wtpoa-medaka--12-polished.fasta,30,redbean,wtpoa-medaka,12,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,39.87,43.01,52.41,inf,41.83,45.23,44.99,50.00,98.988
voltrax--30x-redbean-wtpoa-medaka--12-polished.fasta,30,redbean,wtpoa-medaka,12,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,31.96,41.55,36.12,inf,36.22,43.98,38.12,50.00,88.972
voltrax--30x-redbean-wtpoa-medaka--12-polished.fasta,30,redbean,wtpoa-medaka,12,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,10.37,14.52,13.55,16.70,25.92,33.89,13.02,20.33,31.085
voltrax--30x-redbean-wtpoa-medaka--12-polished.fasta,30,redbean,wtpoa-medaka,12,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.51,45.23,38.54,inf,35.12,50.00,35.88,50.00,96.070
voltrax--30x-redbean-wtpoa-medaka--12-polished.fasta,30,redbean,wtpoa-medaka,12,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,30.57,46.99,32.63,inf,36.70,50.00,39.25,inf,97.798
voltrax--30x-redbean-wtpoa-medaka--12-polished.fasta,30,redbean,wtpoa-medaka,12,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,10.95,11.80,14.55,14.87,21.36,27.19,13.82,16.78,63.780
voltrax--30x-redbean-wtpoa-medaka--12-polished.fasta,30,redbean,wtpoa-medaka,12,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,37.52,50.00,40.48,inf,43.36,inf,43.86,inf,79.661
voltrax--50x-flye-medaka--01-polished.fasta,50,flye,medaka,01,all,all,all,all,NA,37.73,46.99,42.01,inf,41.43,50.00,44.73,inf,NA
voltrax--50x-flye-medaka--01-polished.fasta,50,flye,medaka,01,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.30,45.23,53.05,inf,42.26,46.99,45.38,50.00,99.774
voltrax--50x-flye-medaka--01-polished.fasta,50,flye,medaka,01,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,40.50,43.98,45.73,inf,45.03,45.23,45.08,50.00,98.586
voltrax--50x-flye-medaka--01-polished.fasta,50,flye,medaka,01,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,34.58,43.01,36.67,45.23,39.93,50.00,44.96,inf,99.897
voltrax--50x-flye-medaka--01-polished.fasta,50,flye,medaka,01,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,33.01,46.99,48.18,inf,35.17,inf,37.44,inf,99.017
voltrax--50x-flye-medaka--01-polished.fasta,50,flye,medaka,01,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,38.97,46.02,40.42,inf,45.16,50.00,52.62,inf,99.502
voltrax--50x-flye-medaka--01-polished.fasta,50,flye,medaka,01,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,46.81,50.00,52.75,inf,49.57,50.00,53.50,inf,98.884
voltrax--50x-flye-medaka--01-polished.fasta,50,flye,medaka,01,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,43.56,50.00,57.29,inf,44.50,53.01,51.73,inf,98.522
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,all,all,all,all,NA,37.19,46.99,41.20,inf,41.13,50.00,44.20,inf,NA
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.58,45.23,52.79,inf,42.65,46.99,45.53,50.00,98.798
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,36.69,43.47,43.30,inf,39.31,44.56,42.99,50.00,100.031
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,34.78,41.25,36.60,43.47,40.86,50.00,44.96,inf,99.994
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.01,46.99,39.40,inf,35.08,50.00,36.90,inf,100.383
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,39.04,48.24,40.42,inf,45.40,50.00,52.86,inf,99.604
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,46.68,50.00,52.92,inf,49.40,50.00,53.11,inf,98.884
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,43.81,50.00,57.31,inf,44.66,inf,52.54,inf,99.014
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,all,all,all,all,NA,37.82,46.99,42.10,inf,41.48,50.00,44.92,inf,NA
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.63,45.23,53.02,inf,42.63,46.99,45.70,50.00,99.104
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,40.51,43.98,45.53,inf,45.53,46.99,44.82,50.00,99.265
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,36.09,43.98,36.99,50.00,46.38,50.00,46.42,inf,99.315
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.90,48.24,45.51,inf,33.63,50.00,37.37,53.01,99.957
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,39.11,46.99,40.44,inf,45.56,50.00,53.41,inf,99.990
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,46.63,50.00,53.49,inf,48.93,50.00,53.49,inf,98.639
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,43.78,50.00,57.29,inf,44.68,inf,52.23,inf,98.437
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,all,all,all,all,NA,36.80,46.99,40.45,inf,41.39,50.00,43.36,inf,NA
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.52,45.23,53.05,inf,42.74,46.99,45.16,49.58,99.774
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,34.42,43.98,37.45,inf,42.01,45.23,39.25,50.00,101.706
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,36.03,40.97,36.95,42.22,46.36,50.00,46.09,inf,99.745
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,31.20,46.99,39.13,inf,33.82,50.00,36.54,inf,99.806
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,39.08,50.00,40.41,inf,45.69,53.01,52.51,inf,99.774
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,46.27,48.24,52.92,inf,48.67,50.00,53.11,inf,98.885
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,40.87,50.00,44.45,inf,44.31,inf,50.51,inf,99.336
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,all,all,all,all,NA,38.11,46.99,42.12,inf,42.27,50.00,44.69,inf,NA
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.40,45.23,52.81,inf,42.41,45.23,45.42,50.00,99.103
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,38.29,43.01,44.13,inf,41.73,45.23,43.72,50.00,101.082
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,36.05,43.98,37.00,50.00,46.23,50.00,46.04,inf,99.423
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,33.15,46.99,47.84,inf,35.48,50.00,37.35,inf,99.562
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,39.13,50.00,40.44,inf,45.67,50.00,53.27,inf,99.979
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,47.00,50.00,52.93,inf,49.83,50.00,53.51,inf,98.908
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,43.47,50.00,57.31,inf,44.48,50.00,51.29,inf,99.013
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,all,all,all,all,NA,37.92,46.99,42.17,inf,41.75,50.00,44.71,inf,NA
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.44,43.98,52.64,inf,42.39,46.99,45.65,inf,99.774
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,40.48,45.23,45.63,inf,45.00,45.23,45.15,inf,98.952
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,35.84,43.98,36.95,46.99,46.00,46.99,44.75,inf,99.523
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Listeria-monocytogenes-chromosome,Listeria monocytogenes,chromosome,NA,NA,32.36,48.03,48.28,inf,34.17,50.00,37.36,inf,98.981
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Pseudomonas-aeruginosa-chromosome,Pseudomonas aeruginosa,chromosome,NA,NA,39.08,46.99,40.41,inf,45.54,50.00,53.25,inf,99.574
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Salmonella-enterica-chromosome,Salmonella enterica,chromosome,NA,NA,46.35,46.99,52.92,inf,48.87,50.00,52.93,inf,98.885
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Staphylococcus-aureus-chromosome,Staphylococcus aureus,chromosome,NA,NA,43.76,50.00,57.30,inf,44.65,53.01,52.25,inf,98.832
voltrax--50x-flye-medaka--07-polished.fasta,50,flye,medaka,07,all,all,all,all,NA,37.42,46.99,41.33,inf,41.52,50.00,44.33,inf,NA
voltrax--50x-flye-medaka--07-polished.fasta,50,flye,medaka,07,Bacillus-subtilis-chromosome,Bacillus subtilis,chromosome,NA,NA,40.62,45.23,53.05,inf,42.64,46.99,45.65,50.00,99.774
voltrax--50x-flye-medaka--07-polished.fasta,50,flye,medaka,07,Enterococcus-faecalis-chromosome,Enterococcus faecalis,chromosome,NA,NA,40.71,43.98,45.80,inf,45.46,46.99,45.20,50.00,98.952
voltrax--50x-flye-medaka--07-polished.fasta,50,flye,medaka,07,Escherichia-coli-chromosome,Escherichia coli,chromosome,NA,NA,35.34,42.22,36.50,45.23,45.42,50.00,43.98,inf,100.221
